symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed,fused_score,fused_confidence,sentiment_confidence,rl_score,rl_confidence
NXDR,0.1522277587843648,0.0,0.0,0.0,0.5,0.0,0.38533186258223345,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PHR,0.08008761057727759,0.0,0.0,0.0,0.5,0.0,0.36765599069208266,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
QUBT,0.05690982792061584,0.0,0.0,0.0,0.5,0.0,0.3495356478351293,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
RNG,0.18948541246133463,0.0,0.0,0.0,0.5,0.0,0.40920864763489617,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ROAD,0.18746738819199685,0.0,0.0,0.0,0.5,0.0,0.3917016264418597,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SYF,0.2993683019426512,0.0,0.0,0.0,0.5,0.0,0.42543126501763395,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
UMBF,0.22641890148412003,0.0,0.0,0.0,0.5,0.0,0.4016966352980538,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
XFOR,0.12540261283996396,0.0,0.0,0.0,0.5,0.0,0.3349435381333592,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ARCT,0.004845393847523896,0.0,0.0,0.0,0.5,0.0,0.3212027736959533,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
AUR,0.10166042682813398,0.0,0.0,0.0,0.5,0.0,0.38886639986492305,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
AVAH,0.18749537306982617,0.0,0.0,0.0,0.5,0.0,0.3915767162773927,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
BKT,0.10977780097602366,0.0,0.0,0.0,0.5,0.0,0.3708235705887201,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
BLD,0.338631685049952,0.0,0.0,0.0,0.5,0.0,0.42403174271734684,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
COSM,0.09925379265125053,0.0,0.0,0.0,0.5,0.0,0.346525900536295,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
CTLP,0.17584657047181548,0.0,0.0,0.0,0.5,0.0,0.38379956740668475,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
DE,0.2306118901603112,0.0,0.0,0.0,0.5,0.0,0.3829678760734737,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ELTX,0.12184371057579499,0.0,0.0,0.0,0.5,0.0,0.35234586779084104,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
ETON,0.08985318599535545,0.0,0.0,0.0,0.5,0.0,0.3576596164575916,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
FINS,0.1777185965123147,0.0,0.0,0.0,0.5,0.0,0.3917013244184307,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
FWONA,0.07009664311549146,0.0,0.0,0.0,0.5,0.0,0.36940923945533033,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
GEV,0.2560851730510487,0.0,0.0,0.0,0.5,0.0,0.4251702428298471,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
GME,0.1604386094936573,0.0,0.0,0.0,0.5,0.0,0.41572019402597926,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
IMA,0.08916397467431599,0.0,0.0,0.0,0.5,0.0,0.330415002378459,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
INTA,0.32436183076343333,0.0,0.0,0.0,0.5,0.0,0.43755740244819685,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ISSC,0.15074157571803418,0.0,0.0,0.0,0.5,0.0,0.3906660628352969,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
JAGX,0.05531764284370531,0.0,0.0,0.0,0.5,0.0,0.35016144996611986,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
LMT,0.08851748441416157,0.0,0.0,0.0,0.5,0.0,0.3606986920333629,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
MATX,0.3467336091901874,0.0,0.0,0.0,0.5,0.0,0.4305200801324299,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
MORN,0.15568285536516246,0.0,0.0,0.0,0.5,0.0,0.3938043806749255,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
MZTI,0.21932220555449963,0.0,0.0,0.0,0.5,0.0,0.39123395237860803,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
NEPH,0.2656442223239424,0.0,0.0,0.0,0.5,0.0,0.38699043852217363,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
OXLC,0.1916512313717269,0.0,0.0,0.0,0.5,0.0,0.4168007440189616,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PEBO,0.25646494268369,0.0,0.0,0.0,0.5,0.0,0.40895658260677,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
PSF,0.11699648768891344,0.0,0.0,0.0,0.5,0.0,0.3766925761195564,0.2857142857142857,88,0.5,0.6499999999999999,0.6,0.5,0.7
PWP,0.1729262699766793,0.0,0.0,0.0,0.5,0.0,0.38567315986111755,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
SLB,0.2103868801687464,0.0,0.0,0.0,0.5,0.0,0.3992685339811432,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
TVGN,0.06421515701080173,0.0,0.0,0.0,0.5,0.0,0.341152939924053,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
WGS,0.4163339782255417,0.0,0.0,0.0,0.5,0.0,0.44619285543338394,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
WK,0.3155202815484524,0.0,0.0,0.0,0.5,0.0,0.4150407076849515,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
XIFR,0.0980295000347767,0.0,0.0,0.0,0.5,0.0,0.368994615022872,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ACDC,0.12161342894400722,0.0,0.0,0.0,0.5,0.0,0.41015218039803003,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ACI,0.15292435620473285,0.0,0.0,0.0,0.5,0.0,0.383574681104591,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ANNX,0.43047031102873207,0.0,0.0,0.0,0.5,0.0,0.43306302540632463,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
ATLC,0.21933802321844656,0.0,0.0,0.0,0.5,0.0,0.3919130593703352,0.2857142857142857,89,0.5,0.6499999999999999,0.6,0.5,0.7
AVO,0.17521047407698925,0.0,0.0,0.0,0.5,0.0,0.39703610681279516,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
BMRN,0.25553524439312997,0.0,0.0,0.0,0.5,0.0,0.39960130430037744,0.2857142857142857,90,0.5,0.6499999999999999,0.6,0.5,0.7
