symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed
ACHR,0.11755861918037441,0.0,0.0,0.0,-0.2932119967793164,0.0,0.014865965190451693,0.2857142857142857,90
ACIW,0.09835422137388687,0.0,0.0,0.0,-0.08775334895105616,0.0,0.0518273287926511,0.2857142857142857,90
ACMR,0.13888344485576368,0.0,0.0,0.0,-0.17431189125549118,0.0,0.06058461082794995,0.2857142857142857,90
AEI,0.2108613768777304,0.0,0.0,0.0,-0.29833624997754543,0.0,0.08356197016391143,0.2857142857142857,88
AEP,0.3422082316888489,0.0,0.0,0.0,0.007407271929679175,0.0,0.2585079917490565,0.2857142857142857,90
AGM,0.20909113549750566,0.0,0.0,0.0,-0.09468591581869888,0.0,0.1331468726684545,0.2857142857142857,89
AGNCL,0.1359613034527937,0.0,0.0,0.0,-0.034679964312746676,0.0,0.0933009865114086,0.2857142857142857,86
AGNCN,0.09255435548355115,0.0,0.0,0.0,-0.011787273300745901,0.0,0.06646894828747689,0.2857142857142857,88
AIFF,0.14775574678217301,0.0,0.0,0.0,-0.03143617930888377,0.0,0.10295776525940882,0.2857142857142857,90
ALL,0.370540568353935,0.0,0.0,0.0,-0.02675691063134387,0.0,0.2712161986076153,0.2857142857142857,90
AMC,0.07844549862465222,0.0,0.0,0.0,-0.4295964626217942,0.0,-0.048564991686959394,0.2857142857142857,90
AMIX,0.26441565131987527,0.0,0.0,0.0,0.3569516373850737,0.0,0.28754964783617487,0.2857142857142857,89
AMR,0.24180413666786277,0.0,0.0,0.0,0.002984034364390076,0.0,0.18209911109199461,0.2857142857142857,90
ANIP,0.14545614817988034,0.0,0.0,0.0,-0.23576214678899848,0.0,0.05015157443766063,0.2857142857142857,90
APAM,0.12165090512032142,0.0,0.0,0.0,-0.26773452610687415,0.0,0.024304547313522527,0.2857142857142857,90
APP,0.08353001432089485,0.0,0.0,0.0,-0.2315214348843979,0.0,0.004767152019571654,0.2857142857142857,90
ARCC,0.08409035062582243,0.0,0.0,0.0,-0.1839791039669086,0.0,0.01707298697763966,0.2857142857142857,90
ARKO,0.12662654094444398,0.0,0.0,0.0,-0.2831431579735478,0.0,0.02418411621494603,0.2857142857142857,90
ARMK,0.15222153268205466,0.0,0.0,0.0,-0.22570697590831712,0.0,0.0577394055344617,0.2857142857142857,90
ATEX,0.3280790965927996,0.0,0.0,0.0,0.02164164199726425,0.0,0.2514697329439158,0.2857142857142857,90
ATI,0.3640459864343755,0.0,0.0,0.0,-0.02712591306786655,0.0,0.26625301155881503,0.2857142857142857,90
ATNM,0.17728770605656774,0.0,0.0,0.0,0.3627074675780514,0.0,0.22364264643693865,0.2857142857142857,90
AVNS,0.14257137362228256,0.0,0.0,0.0,-0.2214198661951656,0.0,0.05157356366792051,0.2857142857142857,90
B,0.3740592566651166,0.0,0.0,0.0,0.18063800091602805,0.0,0.3257039427278445,0.2857142857142857,90
BANX,0.16884579377197817,0.0,0.0,0.0,0.0594253786433163,0.0,0.1414906899898127,0.2857142857142857,86
BBNX,0.4071254881304377,0.0,0.0,0.0,0.26042578691144186,0.0,0.3704505628256888,0.2857142857142857,90
BCAL,0.29620464964770893,0.0,0.0,0.0,-0.15426715296466192,0.0,0.1835866989946162,0.2857142857142857,90
BEEM,0.09798002973075057,0.0,0.0,0.0,-0.08223147658200325,0.0,0.05292715315256211,0.2857142857142857,90
BHR,0.2883765745375743,0.0,0.0,0.0,0.09199011800350929,0.0,0.23927996040405805,0.2857142857142857,90
BIIB,0.4040822043081915,0.0,0.0,0.0,0.09284676859714393,0.0,0.32627334538042957,0.2857142857142857,90
BLK,0.1179515009464991,0.0,0.0,0.0,-0.252278999192454,0.0,0.02539387591176082,0.2857142857142857,90
BLMN,0.10762671575663657,0.0,0.0,0.0,-0.4504734600675335,0.0,-0.031898328199405974,0.2857142857142857,90
BOH,0.19534052404867994,0.0,0.0,0.0,-0.17100437002537827,0.0,0.10375430053016536,0.2857142857142857,90
BRLT,0.10492933960091176,0.0,0.0,0.0,-0.7250170661541441,0.0,-0.10255726183785223,0.2857142857142857,89
BRO,0.12982409117570406,0.0,0.0,0.0,-0.07637521267942958,0.0,0.07827426521192064,0.2857142857142857,90
BTZ,0.14016335767950588,0.0,0.0,0.0,-0.09957806953405896,0.0,0.08022800087611467,0.2857142857142857,90
AA,0.29937137138311076,0.0,0.0,0.0,-0.1895103716954997,0.0,0.17715093561345815,0.2857142857142857,90
AAL,0.24406657940895352,0.0,0.0,0.0,-0.2794969337766395,0.0,0.11317570111255526,0.2857142857142857,90
ABEO,0.15013628842157906,0.0,0.0,0.0,-0.35306658434049476,0.0,0.02433557023106059,0.2857142857142857,90
ABP,0.44828051080196035,0.0,0.0,0.0,0.053934322779408794,0.0,0.3496939637963225,0.2857142857142857,89
ACLS,0.11966361220610881,0.0,0.0,0.0,-0.27762691398908146,0.0,0.02034098065731123,0.2857142857142857,90
AEMD,0.27657084900777246,0.0,0.0,0.0,-0.7307023038514183,0.0,0.024752560792974724,0.2857142857142857,88
AFG,0.32316645245190234,0.0,0.0,0.0,-0.2059427718563566,0.0,0.19088914637483761,0.2857142857142857,90
AGH,0.19674615290057235,0.0,0.0,0.0,-0.39096218502904023,0.0,0.049819068418169195,0.2857142857142857,89
AGNCM,0.1109715299116794,0.0,0.0,0.0,0.01629183737811509,0.0,0.08730160677828831,0.2857142857142857,89
ALX,0.14687856136642904,0.0,0.0,0.0,-0.1703276276415701,0.0,0.06757701411442925,0.2857142857142857,89
