symbol,alpha_factors_score,ml_features_score,technical_score,fundamental_score,sentiment_score,ml_predictor_score,composite_score,confidence,num_factors_computed
CANG,0.10559817715285826,0.0,0.0,0.0,-0.9941452704860395,0.0,-0.16933768475686622,0.2857142857142857,89
CBAT,0.08671946723424877,0.0,0.0,0.0,-0.3304099208445109,0.0,-0.01756287978544115,0.2857142857142857,89
CD,0.09719414662305194,0.0,0.0,0.0,0.19138621030694689,0.0,0.12074216254402569,0.2857142857142857,90
DAO,0.23555968591368234,0.0,0.0,0.0,-0.07568913993482212,0.0,0.15774747945155623,0.2857142857142857,90
MRM,0.18976219886998608,0.0,0.0,0.0,0.024994792968420155,0.0,0.1485703473945946,0.2857142857142857,89
MTEN,0.07012545599427714,0.0,0.0,0.0,-0.7413582393252101,0.0,-0.13274546783559468,0.2857142857142857,89
NOAH,0.10919205343842854,0.0,0.0,0.0,-0.12853671836996552,0.0,0.04975986048633002,0.2857142857142857,90
PCLA,0.2016582916303303,0.0,0.0,0.0,0.2779628371514882,0.0,0.22073442801061977,0.2857142857142857,89
PDD,0.16335156877268517,0.0,0.0,0.0,-0.5456228233895857,0.0,-0.013892029267882565,0.2857142857142857,90
QD,0.28828957686199125,0.0,0.0,0.0,-0.06281028739581203,0.0,0.2005146107975404,0.2857142857142857,90
RDGT,0.6101417924116674,0.0,0.0,0.0,0.8198140120760963,0.0,0.6625598473277747,0.2857142857142857,86
SHG,0.25606070235853673,0.0,0.0,0.0,-0.1690049723320142,0.0,0.149794283685899,0.2857142857142857,90
SXTC,0.1857992322954691,0.0,0.0,0.0,-0.18309693987867165,0.0,0.09357518925193392,0.2857142857142857,89
TAL,0.16139962315926107,0.0,0.0,0.0,-0.1816872972325577,0.0,0.07562789306130636,0.2857142857142857,90
WOK,0.3207876434002731,0.0,0.0,0.0,-0.45225251008006473,0.0,0.12752760503018865,0.2857142857142857,88
XYF,0.0859664328257976,0.0,0.0,0.0,-0.7042255859137542,0.0,-0.11158157185909036,0.2857142857142857,90
YSG,0.13655383588656256,0.0,0.0,0.0,-0.4612250261206565,0.0,-0.012890879615242228,0.2857142857142857,90
ZH,0.08477319851126554,0.0,0.0,0.0,-0.07968328671883367,0.0,0.04365907720374073,0.2857142857142857,90
ATAT,0.18804738559026654,0.0,0.0,0.0,-0.35678684981317293,0.0,0.051838826739406645,0.2857142857142857,90
BIDU,0.12064531910598555,0.0,0.0,0.0,-0.21027844411585847,0.0,0.03791437830052455,0.2857142857142857,90
BZUN,0.096633364859501,0.0,0.0,0.0,-0.20875035399629494,0.0,0.02028743514555201,0.2857142857142857,90
CCG,0.09910365010293286,0.0,0.0,0.0,-0.028404437681101017,0.0,0.06722662815692439,0.2857142857142857,88
CYD,0.18837101556205657,0.0,0.0,0.0,-0.18727564829790322,0.0,0.0944593495970666,0.2857142857142857,90
ELPW,0.042328402127269266,0.0,0.0,0.0,-0.2923142673438058,0.0,-0.04133226524049951,0.2857142857142857,90
GDS,0.15897944611354084,0.0,0.0,0.0,-0.13791367395934176,0.0,0.08475616609532018,0.2857142857142857,90
GRAB,0.16162148021580422,0.0,0.0,0.0,-0.20049864747541402,0.0,0.07109144829299965,0.2857142857142857,90
HMC,0.1404118474907488,0.0,0.0,0.0,-0.06882176656325723,0.0,0.0881034439772473,0.2857142857142857,90
HSAI,0.1217670288799698,0.0,0.0,0.0,-0.7104415288054419,0.0,-0.08628511054138314,0.2857142857142857,90
IFN,0.21930602455804019,0.0,0.0,0.0,0.0827019195645535,0.0,0.18515499830966853,0.2857142857142857,90
JWEL,0.37959993022161276,0.0,0.0,0.0,0.8223460332554521,0.0,0.49028645598007264,0.2857142857142857,89
KB,0.29719008503984784,0.0,0.0,0.0,-0.3138459533240291,0.0,0.1444310754488786,0.2857142857142857,90
KNDI,0.025505532449731926,0.0,0.0,0.0,-0.4468594499932828,0.0,-0.09258571316102178,0.2857142857142857,88
LBGJ,0.1296478145818076,0.0,0.0,0.0,-0.1421422980539388,0.0,0.06170028642287099,0.2857142857142857,88
MNSO,0.11367047697937949,0.0,0.0,0.0,-0.16970364263911633,0.0,0.042826947074755525,0.2857142857142857,90
MUFG,0.26304890739195547,0.0,0.0,0.0,-0.05662869320088516,0.0,0.1831295072437453,0.2857142857142857,90
RYET,0.19384943450201292,0.0,0.0,0.0,0.6670562911948487,0.0,0.3121511486752219,0.2857142857142857,88
STFS,0.15174292811392387,0.0,0.0,0.0,-0.13621594677625903,0.0,0.07975320939137814,0.2857142857142857,90
TAK,0.23557917467461217,0.0,0.0,0.0,-0.05261989289831866,0.0,0.16352940778137945,0.2857142857142857,90
TME,0.11921380432514637,0.0,0.0,0.0,0.012041162716594354,0.0,0.09242064392300836,0.2857142857142857,90
VSME,0.016578298544969568,0.0,0.0,0.0,-0.8927646396686347,0.0,-0.21075743600843153,0.2857142857142857,90
WF,0.18874452209192946,0.0,0.0,0.0,-0.07946442768718041,0.0,0.12169228464715197,0.2857142857142857,89
WYHG,0.09310358852732739,0.0,0.0,0.0,0.9323353502999217,0.0,0.302911528970476,0.2857142857142857,89
YDKG,0.35295786412080804,0.0,0.0,0.0,1.0,0.0,0.5147183980906062,0.2857142857142857,90
AACG,0.11079164752374154,0.0,0.0,0.0,-0.27180372984849827,0.0,0.015142803180681579,0.2857142857142857,86
BTDR,0.11696811667232833,0.0,0.0,0.0,-0.39965037400196046,0.0,-0.012186505996243881,0.2857142857142857,90
CALI,0.15064829789246867,0.0,0.0,0.0,-0.0009893150709850038,0.0,0.11273889465160525,0.2857142857142857,89
CREG,0.19600188400580185,0.0,0.0,0.0,-0.3576160331819058,0.0,0.0575974047088749,0.2857142857142857,88
DXST,0.442301993565285,0.0,0.0,0.0,0.17366055951157736,0.0,0.3751416350518581,0.2857142857142857,87
EPOW,0.25252292109407537,0.0,0.0,0.0,0.2928896411535517,0.0,0.26261460110894447,0.2857142857142857,89
